2019-10-25 21:15:35,147 [     32]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-183.5429.30, 29 Jan 2019 00:35) 
2019-10-25 21:15:35,147 [     32]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.13.6, x86_64) 
2019-10-25 21:15:35,147 [     32]   INFO -        #com.intellij.idea.Main - JRE: 1.8.0_152-release-1343-b26 (JetBrains s.r.o) 
2019-10-25 21:15:35,147 [     32]   INFO -        #com.intellij.idea.Main - JVM: 25.152-b26 (OpenJDK 64-Bit Server VM) 
2019-10-25 21:15:35,156 [     41]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/aj/Documents/plugin/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/aj/Documents/plugin/build/idea-sandbox/plugins -Didea.required.plugins.id=com.lumanu.namespace-sort-plugin -Didea.smooth.progress=false -Didea.system.path=/Users/aj/Documents/plugin/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=US -Duser.language=en -Duser.variant -ea 
2019-10-25 21:15:35,156 [     41]   INFO -        #com.intellij.idea.Main - ext: /Users/aj/.gradle/caches/modules-2/files-2.1/com.jetbrains/jbre/jbrex8u152b1343.26_osx_x64/jdk/Contents/Home/jre/lib/ext: [sunec.jar, nashorn.jar, cldrdata.jar, jfxrt.jar, dnsns.jar, localedata.jar, sunjce_provider.jar, meta-index, sunpkcs11.jar, jaccess.jar, zipfs.jar] 
2019-10-25 21:15:35,156 [     41]   INFO -        #com.intellij.idea.Main - ext: /System/Library/Java/Extensions: [MRJToolkit.jar] 
2019-10-25 21:15:35,157 [     42]   INFO -        #com.intellij.idea.Main - charsets: JNU=UTF-8 file=UTF-8 
2019-10-25 21:15:35,177 [     62]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 20 ms 
2019-10-25 21:15:35,210 [     95]   INFO -        #com.intellij.idea.Main - initializing environment 
2019-10-25 21:15:35,211 [     96]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/bash -l -i -c '/Users/aj/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2018.3.4/552bc3047e83510a6a589cee03a6f1a5de11316f/ideaIC-2018.3.4/bin/printenv.py' '/private/var/folders/53/m54nhx1s4759pypvtlj0sv_m0000gn/T/intellij-shell-env.tmp' 
